datetime,sentiment_score
2025-05-05 09:00:00,0.627
2025-05-05 09:00:00,0.9279
2025-05-05 09:00:00,0.9985
2025-05-05 09:00:00,0.586
2025-05-05 09:00:00,0.9992
2025-05-05 09:00:00,0.9988
2025-05-05 09:00:00,0.9991
2025-05-05 09:00:00,0.9942
2025-05-05 09:00:00,0.9989
2025-05-05 09:00:00,0.9953
2025-05-05 09:00:00,0.999
2025-05-05 09:00:00,0.9977
2025-05-05 09:00:00,0.9975
2025-05-05 09:00:00,0.9966
2025-05-05 09:00:00,0.0
2025-05-05 09:00:00,0.9921
2025-05-05 09:00:00,0.0
2025-05-05 09:00:00,0.999
2025-05-05 09:00:00,0.9993
2025-05-05 09:00:00,0.9991
2025-05-05 09:00:00,0.9986
2025-05-05 09:00:00,0.9991
2025-05-05 09:00:00,0.9988
2025-05-05 09:00:00,0.9728
2025-05-05 09:30:00,0.9888
2025-05-05 10:00:00,0.9971
2025-05-05 10:02:38,0.0
2025-05-05 11:23:01,0.99
2025-05-05 11:35:09,0.9733
2025-05-05 11:40:52,0.9603
2025-05-05 11:45:00,0.9794
2025-05-05 12:30:00,0.9977
2025-05-05 12:44:22,0.0
2025-05-05 12:45:10,0.0
2025-05-05 12:58:00,0.0
2025-05-05 13:36:11,-0.6808
2025-05-05 13:48:33,0.5007
2025-05-05 14:13:35,0.9912
2025-05-05 14:22:22,0.0
2025-05-05 14:30:14,0.0
2025-05-05 14:32:04,0.9488
2025-05-05 14:33:01,0.0
2025-05-05 14:42:41,0.0
2025-05-05 16:00:00,0.9946
2025-05-05 16:00:35,0.9623
2025-05-05 16:03:44,0.0
2025-05-05 16:18:42,0.0
2025-05-05 16:23:38,0.9688
2025-05-05 16:31:00,0.0
2025-05-05 16:45:46,0.8689
2025-05-05 16:52:38,0.986
2025-05-05 17:04:08,0.1027
2025-05-05 17:16:20,0.7269
2025-05-05 17:35:30,-0.6208
2025-05-05 18:19:14,0.0
2025-05-05 18:45:00,0.9976
2025-05-05 19:00:58,-0.0873
2025-05-05 19:03:00,0.9959
2025-05-05 19:22:25,0.4767
2025-05-05 20:15:52,0.0
2025-05-05 20:43:32,0.0
2025-05-05 21:10:07,-0.7096
2025-05-05 21:16:31,0.8271
2025-05-05 21:29:47,0.9905
2025-05-05 21:45:14,0.0
2025-05-05 22:00:59,0.9857
2025-05-05 22:05:00,0.9945
2025-05-05 22:14:45,0.0
2025-05-05 22:54:46,-0.6224
2025-05-06 01:00:00,0.9836
2025-05-06 02:47:23,0.9971
2025-05-06 05:46:55,0.9932
2025-05-06 06:41:04,0.9987
2025-05-06 07:14:48,0.9964
2025-05-06 07:51:00,0.9875
2025-05-06 07:52:50,0.996
2025-05-06 07:52:50,0.997
2025-05-06 07:52:53,0.9963
2025-05-06 07:52:53,0.9952
2025-05-06 07:52:53,0.9968
2025-05-06 07:52:53,0.9966
2025-05-06 07:52:54,0.9958
2025-05-06 07:52:55,0.9958
2025-05-06 07:52:55,0.9969
2025-05-06 08:08:00,0.9989
2025-05-06 08:30:00,0.9985
2025-05-06 08:44:57,0.9966
2025-05-06 09:08:03,0.0
2025-05-06 09:28:48,0.9965
2025-05-06 09:30:00,0.0
2025-05-06 10:00:00,0.9966
2025-05-06 10:33:44,0.0
2025-05-06 10:42:32,0.0
2025-05-06 10:45:00,0.9752
2025-05-06 11:15:00,0.8999
2025-05-06 11:49:00,0.9928
2025-05-06 12:10:15,0.9473
2025-05-06 13:10:25,0.0
2025-05-06 14:13:01,0.8651
2025-05-06 14:32:47,0.9118
2025-05-06 14:39:41,-0.5023
2025-05-06 14:48:25,0.8689
2025-05-06 15:00:37,0.8625
2025-05-06 15:12:37,0.7311
2025-05-06 15:25:23,0.7912
2025-05-06 15:27:55,0.9804
2025-05-06 15:58:16,0.9687
2025-05-06 16:26:11,0.765
2025-05-06 16:37:00,0.8744
2025-05-06 16:45:00,0.0
2025-05-06 17:01:55,0.0
2025-05-06 17:28:41,0.0
2025-05-06 17:58:10,0.0
2025-05-06 18:19:00,0.9593
2025-05-06 18:23:00,0.0
2025-05-06 18:35:05,0.0
2025-05-06 18:43:34,0.8213
2025-05-06 19:00:00,0.0
2025-05-06 19:00:00,0.0
2025-05-06 19:11:34,-0.4678
2025-05-06 19:14:42,0.0
2025-05-06 19:21:13,0.9769
2025-05-06 19:59:06,0.9996
2025-05-06 20:05:00,0.9968
2025-05-06 20:14:23,0.9983
2025-05-06 20:22:18,0.0
2025-05-06 20:49:59,0.9851
2025-05-06 20:59:09,0.8608
2025-05-06 21:46:37,0.9286
2025-05-06 21:52:55,0.8481
2025-05-06 22:01:44,0.0
2025-05-06 22:07:24,0.9866
2025-05-06 22:13:59,0.0
2025-05-06 22:24:04,0.6578
2025-05-06 22:37:17,0.0
2025-05-06 22:41:03,0.3506
2025-05-07 01:22:26,0.9909
2025-05-07 02:33:10,0.9001
2025-05-07 07:17:00,0.999
2025-05-07 07:17:09,0.9986
2025-05-07 07:17:15,0.999
2025-05-07 07:51:00,0.9967
2025-05-07 08:02:49,0.9987
2025-05-07 08:02:52,0.9977
2025-05-07 08:02:56,0.9987
2025-05-07 08:02:58,0.999
2025-05-07 08:20:00,0.9927
2025-05-07 08:46:49,0.9985
2025-05-07 08:46:50,0.9992
2025-05-07 08:48:54,0.9956
2025-05-07 08:49:03,0.9957
2025-05-07 08:57:00,0.9986
2025-05-07 09:00:00,0.9852
2025-05-07 09:49:14,0.0
2025-05-07 10:14:14,0.9923
2025-05-07 11:15:22,0.031
2025-05-07 11:23:27,0.0
2025-05-07 11:26:42,0.9946
2025-05-07 11:33:36,0.9989
2025-05-07 11:55:29,0.0
2025-05-07 11:58:06,0.0
2025-05-07 11:58:42,0.9279
2025-05-07 12:14:58,0.7964
2025-05-07 12:41:00,0.9961
2025-05-07 12:44:00,0.0
2025-05-07 12:45:00,0.9958
2025-05-07 12:53:13,0.0
2025-05-07 12:58:03,0.9246
2025-05-07 12:59:00,0.0
2025-05-07 13:01:23,0.6369
2025-05-07 13:25:42,0.9955
2025-05-07 13:27:38,0.0
2025-05-07 13:58:09,0.9349
2025-05-07 14:23:13,0.9561
2025-05-07 15:15:45,0.967
2025-05-07 15:22:50,0.9913
2025-05-07 15:51:00,0.8039
2025-05-07 16:00:17,0.6908
2025-05-07 16:47:37,0.8974
2025-05-07 17:32:15,0.775
2025-05-07 17:34:08,0.0
2025-05-07 17:35:21,0.0
2025-05-07 18:24:56,0.0
2025-05-07 18:26:24,0.0
2025-05-07 18:30:22,0.5346
2025-05-07 19:00:00,0.0
2025-05-07 19:08:50,0.99
2025-05-07 19:37:00,0.0
2025-05-07 19:49:23,0.0
2025-05-07 19:56:38,0.8805
2025-05-07 20:04:00,0.0
2025-05-07 20:11:00,0.0
2025-05-07 20:15:00,0.997
2025-05-07 20:19:17,0.0
2025-05-07 20:19:35,0.2732
2025-05-07 20:25:47,0.0
2025-05-07 20:25:54,0.2263
2025-05-07 20:33:00,0.0
2025-05-07 20:51:28,0.8834
2025-05-07 20:59:04,0.9863
2025-05-07 21:19:14,0.836
2025-05-07 21:31:20,0.0
2025-05-07 21:41:02,0.9382
2025-05-07 21:44:23,0.8462
2025-05-07 22:00:12,0.0
2025-05-07 22:15:00,0.9991
2025-05-07 22:15:42,0.0
2025-05-07 22:59:17,0.0
2025-05-07 23:00:36,0.9194
2025-05-08 01:07:43,0.9782
2025-05-08 01:11:32,0.0
2025-05-08 02:54:50,0.9655
2025-05-08 06:02:45,0.9951
2025-05-08 06:02:47,0.9967
2025-05-08 07:10:48,0.9985
2025-05-08 07:51:00,0.9989
2025-05-08 07:52:45,0.999
2025-05-08 07:52:45,0.9991
2025-05-08 07:52:45,0.9989
2025-05-08 07:52:45,0.9987
2025-05-08 07:52:46,0.9988
2025-05-08 07:52:46,0.9987
2025-05-08 07:52:47,0.9992
2025-05-08 07:52:47,0.9989
2025-05-08 07:52:47,0.9992
2025-05-08 07:52:47,0.9991
2025-05-08 08:58:00,0.9984
2025-05-08 09:48:06,0.6109
2025-05-08 10:00:00,0.999
2025-05-08 10:13:36,0.0
2025-05-08 11:23:00,0.9991
2025-05-08 11:51:00,0.0
2025-05-08 11:57:31,0.0
2025-05-08 12:00:53,0.0
2025-05-08 12:01:14,0.9901
2025-05-08 12:30:00,0.9942
2025-05-08 12:42:00,0.0
2025-05-08 13:18:41,0.9987
2025-05-08 13:26:53,-0.4497
2025-05-08 14:03:56,0.5994
2025-05-08 14:31:59,0.9738
2025-05-08 15:11:42,0.0
2025-05-08 15:13:31,0.0
2025-05-08 15:16:48,0.9231
2025-05-08 15:22:00,0.9954
2025-05-08 15:23:22,0.0
2025-05-08 15:59:34,0.9758
2025-05-08 16:01:40,0.9062
2025-05-08 16:16:30,0.83
2025-05-08 16:21:00,0.9877
2025-05-08 16:42:55,0.9569
2025-05-08 17:02:52,0.9594
2025-05-08 17:04:00,0.0
2025-05-08 18:04:01,0.0
2025-05-08 19:00:00,0.0
2025-05-08 19:17:10,0.8316
2025-05-08 19:32:00,0.0
2025-05-08 19:38:10,0.9217
2025-05-08 20:07:00,0.0
2025-05-08 20:09:34,0.0
2025-05-08 20:17:00,0.0
2025-05-08 20:25:00,0.0
2025-05-08 20:25:37,0.95
2025-05-08 20:30:55,0.9891
2025-05-08 20:32:16,0.9531
2025-05-08 20:47:15,0.0
2025-05-08 21:03:19,0.0
2025-05-08 21:05:11,0.998
2025-05-08 21:27:57,0.9052
2025-05-08 21:54:35,0.959
2025-05-08 21:56:36,0.0
2025-05-08 22:05:00,0.994
2025-05-08 23:10:13,0.0
2025-05-08 23:19:14,0.0
2025-05-09 00:15:00,0.9966
2025-05-09 02:52:53,0.0
2025-05-09 03:23:51,0.9761
2025-05-09 04:03:21,0.0
2025-05-09 04:03:21,0.0
2025-05-09 07:10:00,0.9982
2025-05-09 07:14:45,0.9985
2025-05-09 07:14:46,0.9985
2025-05-09 07:42:00,0.9984
2025-05-09 07:54:54,0.9989
2025-05-09 07:54:58,0.9988
2025-05-09 07:54:59,0.9992
2025-05-09 07:54:59,0.999
2025-05-09 07:55:00,0.9989
2025-05-09 08:28:03,0.0
2025-05-09 08:36:55,0.9981
2025-05-09 08:37:10,0.9989
2025-05-09 08:38:54,0.9983
2025-05-09 08:55:00,0.9976
2025-05-09 09:15:00,0.9987
2025-05-09 09:19:07,0.9971
2025-05-09 09:19:09,0.9967
2025-05-09 09:19:11,0.9979
2025-05-09 09:48:49,0.0
2025-05-09 10:54:49,0.9774
2025-05-09 11:41:27,0.0
2025-05-09 11:49:00,0.0
2025-05-09 12:01:45,0.9054
2025-05-09 12:13:00,0.0
2025-05-09 12:18:31,0.9433
2025-05-09 12:30:00,0.0
2025-05-09 12:31:33,0.0
2025-05-09 13:20:09,0.0
2025-05-09 13:36:22,0.7541
2025-05-09 13:56:14,0.8481
2025-05-09 14:00:00,0.9687
2025-05-09 14:01:00,0.0
2025-05-09 14:43:00,0.0
2025-05-09 14:47:42,0.0
2025-05-09 14:52:12,0.0
2025-05-09 15:09:29,0.9887
2025-05-09 15:30:50,0.9558
2025-05-09 15:57:28,0.9492
2025-05-09 16:25:01,0.8479
2025-05-09 16:58:02,-0.09
2025-05-09 17:19:15,0.8271
2025-05-09 18:02:50,0.0
2025-05-09 18:37:15,0.9578
2025-05-09 18:41:49,0.8423
2025-05-09 18:42:59,0.0
2025-05-09 19:00:00,0.0
2025-05-09 19:34:14,0.9608
2025-05-09 19:53:00,0.0
2025-05-09 19:57:06,0.0
2025-05-09 20:36:40,0.9968
2025-05-09 20:38:05,0.9992
2025-05-09 21:18:10,0.9689
2025-05-09 21:30:27,0.8614
2025-05-09 21:49:47,0.7189
2025-05-09 21:49:47,0.7189
2025-05-09 22:19:12,0.999
2025-05-12 00:45:18,0.4939
2025-05-12 03:25:58,0.9887
2025-05-12 06:02:47,0.9975
2025-05-12 06:34:42,0.9934
2025-05-12 07:22:49,0.999
2025-05-12 07:22:49,0.9987
2025-05-12 07:22:50,0.9987
2025-05-12 07:22:50,0.9987
2025-05-12 07:22:51,0.9988
2025-05-12 07:22:51,0.9986
2025-05-12 07:22:53,0.9988
2025-05-12 07:22:53,0.999
2025-05-12 07:22:53,0.999
2025-05-12 07:22:53,0.9988
2025-05-12 07:22:54,0.9992
2025-05-12 07:27:38,0.9013
2025-05-12 07:51:00,0.9849
2025-05-12 09:00:00,0.9991
2025-05-12 09:00:00,0.9989
2025-05-12 09:00:00,0.9983
2025-05-12 09:00:00,0.999
2025-05-12 09:00:00,0.9986
2025-05-12 09:00:00,0.9988
2025-05-12 09:00:00,0.9985
2025-05-12 09:00:00,0.9989
2025-05-12 09:00:00,0.9989
2025-05-12 09:00:00,0.9989
2025-05-12 09:00:00,0.9975
2025-05-12 09:00:00,0.9986
2025-05-12 09:00:00,0.9959
2025-05-12 09:00:00,0.0516
2025-05-12 09:00:00,0.9901
2025-05-12 09:00:00,0.8151
2025-05-12 09:00:00,0.9986
2025-05-12 09:00:00,0.0
2025-05-12 09:00:00,0.9992
2025-05-12 09:00:00,0.9993
2025-05-12 09:00:00,0.9952
2025-05-12 09:00:00,0.0
2025-05-12 09:00:00,0.9957
2025-05-12 09:00:00,0.9986
2025-05-12 09:00:00,0.0
2025-05-12 09:00:00,0.9906
2025-05-12 09:00:00,0.0
2025-05-12 09:00:00,0.9986
2025-05-12 09:00:00,0.0
2025-05-12 09:00:00,0.994
2025-05-12 09:00:00,0.9984
2025-05-12 09:00:00,0.9989
2025-05-12 09:00:00,0.9958
2025-05-12 09:00:00,0.9879
2025-05-12 09:00:00,0.9975
2025-05-12 09:00:00,0.9989
2025-05-12 09:00:00,0.9961
2025-05-12 09:00:00,-0.8023
2025-05-12 09:00:00,0.9939
2025-05-12 09:00:00,0.9988
2025-05-12 09:00:00,0.9988
2025-05-12 09:00:00,0.999
2025-05-12 09:00:00,0.999
2025-05-12 09:00:00,0.9985
2025-05-12 09:00:00,0.9948
2025-05-12 09:00:00,0.9988
2025-05-12 09:00:00,-0.6971
2025-05-12 09:00:00,0.0
2025-05-12 09:00:00,0.9928
2025-05-12 09:00:00,0.9984
2025-05-12 09:00:00,0.9856
2025-05-12 09:00:00,0.9953
2025-05-12 09:00:00,0.9977
2025-05-12 09:00:00,0.9984
2025-05-12 09:00:00,0.8834
2025-05-12 09:00:00,0.8825
2025-05-12 09:00:00,0.9923
2025-05-12 09:00:00,0.999
2025-05-12 09:00:00,0.9992
2025-05-12 09:00:00,0.9994
2025-05-12 09:30:00,0.9908
2025-05-12 10:07:30,0.9823
2025-05-12 10:27:05,0.8797
2025-05-12 11:09:00,0.0
2025-05-12 11:13:25,0.2023
2025-05-12 11:15:00,0.9955
2025-05-12 11:41:08,0.0
2025-05-12 11:45:00,0.9993
2025-05-12 11:55:37,0.9846
2025-05-12 11:59:07,0.0
2025-05-12 12:00:37,0.0
2025-05-12 12:23:07,-0.8934
2025-05-12 12:26:11,-0.0772
2025-05-12 12:31:06,0.0
2025-05-12 12:45:00,0.0
2025-05-12 12:51:12,0.5719
2025-05-12 13:04:00,0.0
2025-05-12 13:08:56,0.0
2025-05-12 13:12:18,0.0
2025-05-12 13:21:43,0.6808
2025-05-12 13:48:02,0.8032
2025-05-12 14:01:47,0.0
2025-05-12 14:18:04,0.9231
2025-05-12 14:29:33,0.0
2025-05-12 14:37:00,0.0
2025-05-12 14:44:48,0.9796
2025-05-12 15:04:47,0.5769
2025-05-12 15:15:04,0.0
2025-05-12 15:35:03,0.9531
2025-05-12 15:39:37,0.34
2025-05-12 15:55:52,0.705
2025-05-12 15:58:11,0.9432
2025-05-12 16:00:07,0.9201
2025-05-12 16:24:05,0.9578
2025-05-12 16:25:00,0.0
2025-05-12 16:33:36,0.8032
2025-05-12 16:49:25,0.8158
2025-05-12 16:53:00,0.9997
2025-05-12 17:49:22,0.0
2025-05-12 18:02:01,0.0
2025-05-12 18:02:23,0.9657
2025-05-12 18:35:09,0.7579
2025-05-12 18:38:30,0.0
2025-05-12 18:50:54,0.8783
2025-05-12 18:51:18,0.9974
2025-05-12 19:05:15,0.0
2025-05-12 19:05:52,0.9442
2025-05-12 19:09:21,0.7659
2025-05-12 19:18:09,0.8519
2025-05-12 19:28:23,0.9863
2025-05-12 20:00:36,0.0
2025-05-12 20:07:29,0.9973
2025-05-12 20:11:13,0.0
2025-05-12 20:14:25,0.0
2025-05-12 20:17:00,0.0
2025-05-12 20:22:57,0.8032
2025-05-12 20:24:47,0.4404
2025-05-12 20:30:24,0.97
2025-05-12 20:36:58,-0.735
2025-05-12 20:45:00,0.802
2025-05-12 20:54:01,0.9796
2025-05-12 21:08:01,0.962
2025-05-12 21:15:19,0.0
2025-05-12 21:24:18,0.3205
2025-05-12 21:30:34,0.9921
2025-05-12 23:25:34,0.9153
2025-05-13 00:14:52,0.5777
2025-05-13 02:42:37,0.0
2025-05-13 03:12:40,0.9856
2025-05-13 06:06:51,0.9987
2025-05-13 06:07:04,0.9992
2025-05-13 06:07:05,0.9993
2025-05-13 06:08:48,0.9988
2025-05-13 06:08:49,0.9992
2025-05-13 06:08:49,0.9993
2025-05-13 06:08:49,0.9988
2025-05-13 06:08:50,0.9993
2025-05-13 06:08:50,0.999
2025-05-13 06:08:52,0.9989
2025-05-13 06:10:59,0.994
2025-05-13 06:40:49,0.9989
2025-05-13 07:00:00,0.0
2025-05-13 07:14:52,0.9978
2025-05-13 07:45:00,0.9976
2025-05-13 08:06:52,0.9991
2025-05-13 08:06:55,0.9985
2025-05-13 08:06:55,0.999
2025-05-13 08:06:55,0.9987
2025-05-13 08:06:57,0.9988
2025-05-13 08:47:00,0.9632
2025-05-13 09:00:22,0.0
2025-05-13 09:04:47,0.0
2025-05-13 09:04:57,0.999
2025-05-13 09:04:58,0.9992
2025-05-13 09:46:45,0.9991
2025-05-13 09:46:47,0.9992
2025-05-13 10:36:37,0.9786
2025-05-13 11:12:00,0.0
2025-05-13 11:14:44,0.8578
2025-05-13 11:55:47,0.9874
2025-05-13 12:00:00,0.9987
2025-05-13 12:07:30,0.9981
2025-05-13 12:51:59,0.0
2025-05-13 12:58:29,0.0
2025-05-13 13:05:06,0.8805
2025-05-13 13:28:45,0.0
2025-05-13 13:52:04,0.908
2025-05-13 14:15:27,0.8067
2025-05-13 14:20:35,0.6551
2025-05-13 15:00:52,0.9735
2025-05-13 15:23:05,0.8658
2025-05-13 15:53:31,0.9623
2025-05-13 16:12:57,0.8689
2025-05-13 17:25:12,0.9794
2025-05-13 18:00:39,0.9361
2025-05-13 18:28:22,0.991
2025-05-13 18:43:20,-0.957
2025-05-13 18:51:06,0.9402
2025-05-13 18:51:30,0.9402
2025-05-13 19:02:19,0.0
2025-05-13 19:15:23,0.91
2025-05-13 19:15:23,0.91
2025-05-13 19:29:25,0.0
2025-05-13 19:29:44,0.0
2025-05-13 19:30:40,0.4323
2025-05-13 19:46:33,0.9937
2025-05-13 19:50:42,0.0
2025-05-13 19:58:38,0.0
2025-05-13 20:03:01,0.8934
2025-05-13 20:09:23,0.0
2025-05-13 20:12:44,0.0
2025-05-13 20:19:00,0.0
2025-05-13 20:23:11,0.8516
2025-05-13 20:24:06,0.0
2025-05-13 20:26:18,0.0
2025-05-13 20:38:11,0.9673
2025-05-13 20:48:58,0.8936
2025-05-13 20:49:38,0.946
2025-05-13 20:52:40,0.9349
2025-05-13 20:57:10,0.0
2025-05-13 21:03:02,0.4824
2025-05-13 21:24:33,0.7496
2025-05-13 21:26:55,0.5267
2025-05-13 21:29:59,0.0
2025-05-13 21:47:30,0.0
2025-05-13 22:08:49,0.0
2025-05-13 22:09:56,0.765
2025-05-13 22:46:07,0.967
2025-05-13 23:36:13,0.0
2025-05-14 00:43:12,0.9947
2025-05-14 02:35:41,0.9966
2025-05-14 03:14:30,0.9877
2025-05-14 04:43:00,0.6983
2025-05-14 05:56:49,0.9985
2025-05-14 06:04:59,0.9993
2025-05-14 06:04:59,0.9989
2025-05-14 06:04:59,0.9989
2025-05-14 06:05:00,0.9991
2025-05-14 06:05:00,0.9984
2025-05-14 06:05:00,0.9985
2025-05-14 06:10:51,0.9993
2025-05-14 06:10:51,0.9974
2025-05-14 06:10:51,0.9991
2025-05-14 06:10:51,0.9965
2025-05-14 06:10:52,0.9955
2025-05-14 06:10:52,0.9992
2025-05-14 06:10:52,0.9969
2025-05-14 06:10:52,0.9981
2025-05-14 06:10:53,0.9992
2025-05-14 06:12:46,0.9969
2025-05-14 06:12:46,0.9987
2025-05-14 06:12:46,0.9989
2025-05-14 06:43:00,0.9981
2025-05-14 07:03:10,0.7699
2025-05-14 07:14:53,0.9969
2025-05-14 07:14:59,0.9991
2025-05-14 07:59:01,0.9891
2025-05-14 08:04:50,0.9951
2025-05-14 08:08:47,0.9993
2025-05-14 08:08:47,0.999
2025-05-14 08:08:48,0.9989
2025-05-14 08:08:48,0.9993
2025-05-14 08:08:48,0.9988
2025-05-14 08:08:48,0.9992
2025-05-14 08:08:49,0.9993
2025-05-14 08:08:49,0.999
2025-05-14 08:08:50,0.9987
2025-05-14 08:50:00,0.9981
2025-05-14 08:52:00,0.9953
2025-05-14 08:55:00,0.9982
2025-05-14 09:15:00,0.9991
2025-05-14 09:37:36,0.9941
2025-05-14 09:45:00,0.9846
2025-05-14 10:00:00,0.9911
2025-05-14 10:47:00,0.0
2025-05-14 10:58:08,0.9001
2025-05-14 11:00:14,0.9999
2025-05-14 11:19:00,0.6124
2025-05-14 11:40:00,0.1027
2025-05-14 11:44:48,0.9859
2025-05-14 11:50:05,0.0
2025-05-14 12:00:00,0.9997
2025-05-14 12:08:47,0.9914
2025-05-14 12:26:13,0.9989
2025-05-14 12:32:00,0.9251
2025-05-14 12:43:55,0.8994
2025-05-14 12:44:46,0.8882
2025-05-14 12:48:00,0.2516
2025-05-14 13:00:09,0.9967
2025-05-14 13:00:31,0.9962
2025-05-14 13:12:49,0.8885
2025-05-14 13:42:13,-0.3291
2025-05-14 14:01:36,0.9345
2025-05-14 14:24:51,-0.7128
2025-05-14 14:48:24,0.8074
2025-05-14 14:49:38,0.9545
2025-05-14 15:02:25,0.8248
2025-05-14 15:26:36,0.1154
2025-05-14 15:33:18,0.9085
2025-05-14 15:49:51,0.962
2025-05-14 16:00:32,0.7143
2025-05-14 16:11:38,0.9117
2025-05-14 16:26:52,-0.9007
2025-05-14 16:47:44,0.9781
2025-05-14 16:57:38,0.9074
2025-05-14 17:56:20,0.9926
2025-05-14 18:07:13,0.9731
2025-05-14 18:16:42,0.9203
2025-05-14 18:38:50,0.9914
2025-05-14 18:42:13,0.8957
2025-05-14 18:59:05,0.9821
2025-05-14 19:11:08,0.7876
2025-05-14 19:14:19,0.9968
2025-05-14 19:47:45,0.9657
2025-05-14 20:03:00,0.9799
2025-05-14 20:07:12,-0.9563
2025-05-14 20:08:41,0.9678
2025-05-14 20:12:33,0.8395
2025-05-14 20:16:02,0.9552
2025-05-14 20:18:40,0.647
2025-05-14 20:18:52,0.0
2025-05-14 20:20:35,0.9838
2025-05-14 20:23:08,0.0
2025-05-14 20:29:07,0.2263
2025-05-14 20:38:05,0.9844
2025-05-14 20:42:00,0.7579
2025-05-14 20:46:37,0.9374
2025-05-14 20:47:50,0.9977
2025-05-14 20:54:45,0.9871
2025-05-14 20:56:30,0.8313
2025-05-14 21:10:11,0.9717
2025-05-14 21:10:52,0.8661
2025-05-14 21:15:34,0.6901
2025-05-14 21:15:43,0.9976
2025-05-14 21:34:00,0.6705
2025-05-14 21:53:00,0.9786
2025-05-14 21:53:09,0.836
2025-05-15 00:04:20,0.9761
2025-05-15 02:05:06,0.8779
2025-05-15 03:14:02,0.9833
2025-05-15 08:12:00,0.9976
2025-05-15 09:25:00,0.9781
2025-05-15 09:35:00,0.9932
2025-05-15 10:00:00,0.9987
2025-05-15 10:16:07,-0.1531
2025-05-15 10:30:00,0.9982
2025-05-15 11:19:00,0.7003
2025-05-15 11:56:46,0.9928
2025-05-15 12:22:19,0.7096
2025-05-15 12:23:08,0.0
2025-05-15 12:25:06,1.0
2025-05-15 12:30:40,0.855
2025-05-15 13:00:00,0.9905
2025-05-15 13:01:03,0.9929
2025-05-15 13:20:51,-0.9918
2025-05-15 13:45:08,0.93
2025-05-15 13:46:00,0.9992
2025-05-15 13:58:54,0.0
2025-05-15 14:04:00,0.9776
2025-05-15 14:07:25,0.882
2025-05-15 14:52:57,0.9915
2025-05-15 15:05:21,0.4699
2025-05-15 15:14:29,0.6757
2025-05-15 15:25:42,0.4939
2025-05-15 15:50:21,0.9402
2025-05-15 15:56:07,-0.6696
2025-05-15 15:58:57,0.9463
2025-05-15 16:06:31,0.9959
2025-05-15 16:17:52,0.9688
2025-05-15 17:01:03,-0.6546
2025-05-15 17:03:24,0.8637
2025-05-15 17:14:18,0.6801
2025-05-15 17:58:16,0.9612
2025-05-15 18:17:22,0.9184
2025-05-15 18:54:00,0.7003
2025-05-15 19:00:00,0.9967
2025-05-15 19:12:05,0.9431
2025-05-15 19:37:29,0.9081
2025-05-15 19:43:47,0.9508
2025-05-15 20:18:00,0.9936
2025-05-15 20:28:35,0.8316
2025-05-15 20:30:30,0.9116
2025-05-15 20:53:45,0.8206
2025-05-15 20:53:51,0.9906
2025-05-15 20:59:41,0.9923
2025-05-15 21:21:09,0.743
2025-05-15 21:38:02,0.8201
2025-05-15 21:45:06,0.997
2025-05-15 21:55:09,0.9955
2025-05-15 22:18:17,0.9889
